"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"1137","SRR20281188","2022-07-18 10:36:27","2022-07-18 10:09:54",16888976,2528535072,0,149,886,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20281/SRR20281188/SRR20281188.lite.1","SRX16314719","G_Tak-1_DW_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386855","PRJNA858257",NA,858257,"SRS13953423","SAMN29680413","simple",3197,"Marchantia polymorpha","G_Tak-1_DW_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1456572",NA,"public","6D61FB8D433B5FFCDDC407F0381578A8","18418BC52A7394066107EEB0E722DD44"
"1116","SRR20184558","2022-07-14 09:01:11","2022-07-14 07:31:52",21511509,3244929818,0,150,1101,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184558/SRR20184558.lite.1","SRX16219464","Mp_T1_S_2h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860613","SAMN29645892","simple",3197,"Marchantia polymorpha","Tak-1_SA_2h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","31EDE30CE8CED2C330CE6179DBFAC313","1A6DB37BDB4CF72AEE8A58B84A95222F"
"1124","SRR20184559","2022-07-14 09:01:11","2022-07-14 07:32:32",20398347,3078311116,0,150,1045,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20184/SRR20184559/SRR20184559.lite.1","SRX16219463","Mp_T1_M_12h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860612","SAMN29645891","simple",3197,"Marchantia polymorpha","Tak-1_mock_12h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","F8A1C93044506F61EA9CD7CB788F2205","5C0B7C693409A2DC9C981E0B17BAED89"
"1123","SRR20184560","2022-07-14 09:01:11","2022-07-14 07:57:49",20016948,3020745419,0,150,1031,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184560/SRR20184560.lite.1","SRX16219462","Mp_T1_M_12h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860611","SAMN29645890","simple",3197,"Marchantia polymorpha","Tak-1_mock_12h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","B9C0AC4CE016C28D1A886AF7F7C7210D","12C052C4FEB2E858C8B4C42C68778FDA"
"1122","SRR20184561","2022-07-14 09:01:11","2022-07-14 07:29:56",19446627,2935265065,0,150,998,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR020/20184/SRR20184561/SRR20184561.lite.1","SRX16219461","Mp_T1_M_12h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860610","SAMN29645889","simple",3197,"Marchantia polymorpha","Tak-1_mock_12h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","4181EF4E57D1B938A79A6F6E4A27FE8D","0885433548E5F7D53822EEC37C2CCADC"
"1130","SRR20184562","2022-07-14 09:01:11","2022-07-14 07:33:22",23006005,3472677548,0,150,1176,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR020/20184/SRR20184562/SRR20184562.lite.1","SRX16219460","Mp_T1_M_6h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860609","SAMN29645888","simple",3197,"Marchantia polymorpha","Tak-1_mock_6h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","27B141651C09CCA0FB52A5D393B7A82C","33234DAA5C2950236106EDD97D51A6C8"
"1129","SRR20184563","2022-07-14 09:01:11","2022-07-14 07:37:07",17925517,2705733561,0,150,912,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184563/SRR20184563.lite.1","SRX16219459","Mp_T1_M_6h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860608","SAMN29645887","simple",3197,"Marchantia polymorpha","Tak-1_mock_6h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","127203B2A91A8A71865E9DFD134F1BFB","636543AD0395F39D36611DE1E99AF015"
"1097","SRR20184564","2022-07-14 09:01:11","2022-07-14 07:35:26",17753702,2677555326,0,150,936,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184564/SRR20184564.lite.1","SRX16219458","Mp_n1_S_12h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860607","SAMN29645918","simple",3197,"Marchantia polymorpha","npr1-1_SA_12h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","09EFCCD665F0F5AD08F4FF35ADB8D07C","55756FE0142DF475E7B251DF461AB7E3"
"1096","SRR20184565","2022-07-14 09:01:11","2022-07-14 07:30:25",20013661,3016441126,0,150,1005,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184565/SRR20184565.lite.1","SRX16219457","Mp_n1_S_12h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860606","SAMN29645917","simple",3197,"Marchantia polymorpha","npr1-1_SA_12h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","F060D0E4D1E1B1CE115F78244982239F","3567CB3452DA1EDF1DD93748B2EDFD20"
"1095","SRR20184566","2022-07-14 09:01:11","2022-07-14 07:29:53",16710789,2519896496,0,150,846,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184566/SRR20184566.lite.1","SRX16219456","Mp_n1_S_12h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860605","SAMN29645916","simple",3197,"Marchantia polymorpha","npr1-1_SA_12h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","BCF6A7CF958D4C29C8DAB47C1337FD34","66516AB9EFA6671C314DFF244DAF699A"
"1103","SRR20184567","2022-07-14 09:01:11","2022-07-14 07:38:06",17312339,2608953234,0,150,876,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR020/20184/SRR20184567/SRR20184567.lite.1","SRX16219455","Mp_n1_S_6h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860604","SAMN29645915","simple",3197,"Marchantia polymorpha","npr1-1_SA_6h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","5B57B77970286C331EF2B04D567C55D5","2372EA400D1BD20338AB23943B5EF8CC"
"1102","SRR20184568","2022-07-14 09:01:11","2022-07-14 07:29:30",17672338,2667237708,0,150,914,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184568/SRR20184568.lite.1","SRX16219454","Mp_n1_S_6h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860603","SAMN29645914","simple",3197,"Marchantia polymorpha","npr1-1_SA_6h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","E974FEE8D606F22A6CF0F4C24F801182","176F4F0B0B873737AF4D3D89A3C3E940"
"1101","SRR20184569","2022-07-14 09:01:11","2022-07-14 07:28:26",16753943,2528571021,0,150,857,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184569/SRR20184569.lite.1","SRX16219453","Mp_n1_S_6h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860602","SAMN29645913","simple",3197,"Marchantia polymorpha","npr1-1_SA_6h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","74665A685EF8E35C06696DE81CF9043F","2B9E9EAE8992868B5EE639309A020740"
"1128","SRR20184570","2022-07-14 09:01:11","2022-07-14 07:28:32",16289584,2459030264,0,150,845,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR020/20184/SRR20184570/SRR20184570.lite.1","SRX16219452","Mp_T1_M_6h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860601","SAMN29645886","simple",3197,"Marchantia polymorpha","Tak-1_mock_6h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","96BF89724E4042D62D6F6AFE28C8049A","6060ABFF74AF38168F8569287B9D49F9"
"1100","SRR20184571","2022-07-14 09:01:11","2022-07-14 07:32:19",20857359,3147952903,0,150,1066,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR020/20184/SRR20184571/SRR20184571.lite.1","SRX16219451","Mp_n1_S_2h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860600","SAMN29645912","simple",3197,"Marchantia polymorpha","npr1-1_SA_2h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","09D94DAC4058C4FFE5AC5D760BE60C3D","FE0DD3F65301AE0441E5B1544D0235D3"
"1099","SRR20184572","2022-07-14 09:01:11","2022-07-14 07:31:42",21712038,3276117989,0,150,1108,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184572/SRR20184572.lite.1","SRX16219450","Mp_n1_S_2h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860599","SAMN29645911","simple",3197,"Marchantia polymorpha","npr1-1_SA_2h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","0B69D76FE5CA28B7417235FA566D8CCF","F5F6216C2DAFAD04AC34AE35F9383473"
"1098","SRR20184573","2022-07-14 09:01:11","2022-07-14 07:24:51",8289258,1249910607,0,150,465,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20184/SRR20184573/SRR20184573.lite.1","SRX16219449","Mp_n1_S_2h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860598","SAMN29645910","simple",3197,"Marchantia polymorpha","npr1-1_SA_2h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","54CADB3A0E826A5FF0351E138ABE1E09","E07FD749ABB39460D9DD9F0F61C9A7DA"
"1106","SRR20184574","2022-07-14 09:01:11","2022-07-14 07:29:29",20564777,3104059427,0,150,1055,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184574/SRR20184574.lite.1","SRX16219448","Mp_n1_M_12h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860597","SAMN29645909","simple",3197,"Marchantia polymorpha","npr1-1_mock_12h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","5278A8A11840D9CE514B032FD3202945","B8469712AB7CD3E552E93C5113A82DC5"
"1105","SRR20184575","2022-07-14 09:01:11","2022-07-14 07:28:48",15943189,2406535813,0,150,821,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184575/SRR20184575.lite.1","SRX16219447","Mp_n1_M_12h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860596","SAMN29645908","simple",3197,"Marchantia polymorpha","npr1-1_mock_12h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","C503496FA3624BCA9CBD6DC9EE91A30D","D54CEB7ACA7FBA919A8070BBD908A8FE"
"1104","SRR20184576","2022-07-14 09:01:11","2022-07-14 07:30:21",20758166,3132833282,0,150,1067,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184576/SRR20184576.lite.1","SRX16219446","Mp_n1_M_12h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860595","SAMN29645907","simple",3197,"Marchantia polymorpha","npr1-1_mock_12h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","8337FCAC469127B62DF4A964E040B343","78388B9AFA39CF1C47FFD252BB2CECC4"
"1112","SRR20184577","2022-07-14 09:01:11","2022-07-14 07:29:49",20577736,3105814174,0,150,1068,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184577/SRR20184577.lite.1","SRX16219445","Mp_n1_M_6h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860594","SAMN29645906","simple",3197,"Marchantia polymorpha","npr1-1_mock_6h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","6FD20ED03E1B7B2619F47F92C7E4FB37","8F5FC021EB8002C6EE1417C92666BCAA"
"1111","SRR20184578","2022-07-14 09:01:11","2022-07-14 07:28:51",18314377,2764133953,0,150,940,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184578/SRR20184578.lite.1","SRX16219444","Mp_n1_M_6h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860593","SAMN29645905","simple",3197,"Marchantia polymorpha","npr1-1_mock_6h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","251B8CB3903E482BBC559697980B7B2C","54C381AA02BDDDF3B61949805A3607E5"
"1110","SRR20184579","2022-07-14 09:01:11","2022-07-14 07:32:55",20466376,3089120295,0,150,1050,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184579/SRR20184579.lite.1","SRX16219443","Mp_n1_M_6h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860592","SAMN29645904","simple",3197,"Marchantia polymorpha","npr1-1_mock_6h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","9591D941687F94D29CE0F2400B617F9F","4A4A5DCC79534FE4CBF3A4063A6109DD"
"1109","SRR20184580","2022-07-14 09:01:11","2022-07-14 07:32:14",20328105,3068318047,0,150,1044,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184580/SRR20184580.lite.1","SRX16219442","Mp_n1_M_2h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860591","SAMN29645903","simple",3197,"Marchantia polymorpha","npr1-1_mock_2h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","967564422979C129FCBBF21B0BEBE210","B06F0494FD4FA2E83CBB75911D283795"
"1127","SRR20184581","2022-07-14 09:01:11","2022-07-14 07:29:09",15945193,2406933635,0,150,817,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184581/SRR20184581.lite.1","SRX16219441","Mp_T1_M_2h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860590","SAMN29645885","simple",3197,"Marchantia polymorpha","Tak-1_mock_2h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","98EECB3794C9C0A4EA2661AC8CB515AD","C00357B4DA50FB618CD82686D171AA75"
"1108","SRR20184582","2022-07-14 09:01:11","2022-07-14 07:30:04",17714108,2673630008,0,150,911,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184582/SRR20184582.lite.1","SRX16219440","Mp_n1_M_2h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860589","SAMN29645902","simple",3197,"Marchantia polymorpha","npr1-1_mock_2h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","69A9A9B3DED94A7F4878A7585AE7C2BA","CB247362C8EED8C5F999E1B15F3BF34C"
"1107","SRR20184583","2022-07-14 09:01:11","2022-07-14 07:31:02",17914600,2703985175,0,150,928,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184583/SRR20184583.lite.1","SRX16219439","Mp_n1_M_2h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860588","SAMN29645901","simple",3197,"Marchantia polymorpha","npr1-1_mock_2h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","2BDC2EE609C25A3C02E2A74423DFFD9A","DEA3034B5873CFC5204EC95FD68826C6"
"1115","SRR20184584","2022-07-14 09:01:11","2022-07-14 07:39:53",19833062,2993571062,0,150,1015,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184584/SRR20184584.lite.1","SRX16219438","Mp_T1_S_12h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860587","SAMN29645900","simple",3197,"Marchantia polymorpha","Tak-1_SA_12h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","BAA7BD1A56007E1404F986DA882446B7","22275EA95DEA6E4C99D93D8579FD96A6"
"1114","SRR20184585","2022-07-14 09:01:11","2022-07-14 07:30:49",20405477,3079995434,0,150,1049,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184585/SRR20184585.lite.1","SRX16219437","Mp_T1_S_12h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860586","SAMN29645899","simple",3197,"Marchantia polymorpha","Tak-1_SA_12h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","B74472DE521DC2770E49F2CC6974DFEC","AC4F057DF64D92096D6226830F354C92"
"1113","SRR20184586","2022-07-14 09:01:11","2022-07-14 07:28:53",16625530,2509234848,0,150,859,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184586/SRR20184586.lite.1","SRX16219436","Mp_T1_S_12h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860585","SAMN29645898","simple",3197,"Marchantia polymorpha","Tak-1_SA_12h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","4CE197CDDFC1D992541A8ACCE670461A","E4815EA3AF6599BF704FA52FA63EBF83"
"1121","SRR20184587","2022-07-14 09:01:11","2022-07-14 07:29:51",17723157,2674948945,0,150,905,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR020/20184/SRR20184587/SRR20184587.lite.1","SRX16219435","Mp_T1_S_6h_rep3","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860584","SAMN29645897","simple",3197,"Marchantia polymorpha","Tak-1_SA_6h_3",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","DC1ABB4587872975B61B2EB7279966B4","232CDD3FEE82925F85DE7E39DF49537E"
"1120","SRR20184588","2022-07-14 09:01:11","2022-07-14 07:33:25",21113576,3186743180,0,150,1083,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20184/SRR20184588/SRR20184588.lite.1","SRX16219434","Mp_T1_S_6h_rep2","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860583","SAMN29645896","simple",3197,"Marchantia polymorpha","Tak-1_SA_6h_2",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","2ABCA6DE8773F09436202A8D1EA4762A","B4D13531F59C6F121DCF402964B942C8"
"1119","SRR20184589","2022-07-14 09:01:11","2022-07-14 07:29:27",16757047,2529243808,0,150,861,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR020/20184/SRR20184589/SRR20184589.lite.1","SRX16219433","Mp_T1_S_6h_rep1","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP386377","PRJNA857977",NA,857977,"SRS13860582","SAMN29645895","simple",3197,"Marchantia polymorpha","Tak-1_SA_6h_1",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"MAX-PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH","SRA1454595",NA,"public","0FDBCE9CFC021887FC9C955E7D5A7D50","8E0BFD78B1B814DD2CB4083141D6FB7C"
